,id,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction
8443,109629,Female,disloyal Customer,40,Business travel,Business,802,1,1,1,1,1,1,1,1,4,3,5,5,5,1,0,0.0,neutral or dissatisfied
8444,50461,Male,Loyal Customer,39,Business travel,Eco,421,4,5,5,5,4,4,4,4,3,2,1,2,3,4,0,0.0,satisfied
8445,95919,Male,Loyal Customer,52,Business travel,Business,1504,2,2,2,2,2,4,5,3,3,3,3,5,3,3,0,0.0,satisfied
8446,67992,Female,Loyal Customer,64,Personal Travel,Eco Plus,1464,1,4,1,4,3,5,5,1,1,1,1,3,1,3,16,3.0,neutral or dissatisfied
8447,163,Female,Loyal Customer,64,Personal Travel,Eco,227,2,4,2,3,5,5,4,2,2,2,2,3,2,3,6,0.0,neutral or dissatisfied
8448,6475,Male,Loyal Customer,12,Personal Travel,Eco Plus,296,1,4,1,4,4,1,4,4,2,2,3,1,4,4,29,21.0,neutral or dissatisfied
8449,81654,Female,Loyal Customer,50,Business travel,Business,1653,1,1,1,1,3,4,5,5,5,5,5,3,5,4,31,37.0,satisfied
8450,73898,Male,Loyal Customer,56,Business travel,Business,2342,5,5,5,5,5,5,5,5,5,5,4,5,4,5,34,40.0,satisfied
8451,99117,Female,Loyal Customer,70,Personal Travel,Eco,453,5,5,5,1,2,5,4,4,4,5,4,3,4,3,0,0.0,satisfied
8452,75931,Male,Loyal Customer,33,Business travel,Eco Plus,205,2,4,4,4,2,1,2,2,4,3,3,2,4,2,0,58.0,neutral or dissatisfied
8453,41933,Female,Loyal Customer,56,Personal Travel,Eco,129,2,2,2,3,4,2,3,2,2,2,1,3,2,4,9,7.0,neutral or dissatisfied
8454,116214,Male,Loyal Customer,35,Personal Travel,Eco,447,2,1,1,3,1,1,1,1,4,5,3,3,3,1,0,0.0,neutral or dissatisfied
8455,93807,Male,Loyal Customer,54,Personal Travel,Eco Plus,1259,4,5,4,1,2,4,2,2,5,3,5,5,4,2,0,0.0,satisfied
8456,90248,Male,Loyal Customer,11,Personal Travel,Eco,1121,3,2,3,2,1,3,1,1,2,2,1,4,2,1,100,92.0,neutral or dissatisfied
8457,40835,Female,Loyal Customer,63,Business travel,Business,184,2,5,5,5,3,4,3,3,3,3,2,3,3,2,0,0.0,neutral or dissatisfied
8458,99395,Male,Loyal Customer,53,Business travel,Business,337,0,0,0,2,2,4,4,1,1,1,1,5,1,3,2,0.0,satisfied
8459,16337,Male,Loyal Customer,57,Personal Travel,Eco,594,1,3,2,1,1,2,1,1,4,1,1,3,1,1,0,16.0,neutral or dissatisfied
8460,2377,Female,Loyal Customer,8,Personal Travel,Business,767,4,2,5,3,2,5,2,2,3,1,4,1,3,2,0,0.0,neutral or dissatisfied
8461,126984,Male,Loyal Customer,52,Business travel,Business,2615,3,3,3,3,2,5,5,5,5,5,5,4,5,4,0,0.0,satisfied
8462,52253,Male,disloyal Customer,22,Business travel,Eco,455,4,4,4,5,4,4,4,4,5,4,1,1,4,4,0,0.0,satisfied
8463,32924,Female,Loyal Customer,64,Personal Travel,Eco,102,1,2,0,3,1,3,4,3,3,0,5,1,3,2,0,0.0,neutral or dissatisfied
8464,15292,Female,Loyal Customer,25,Business travel,Eco Plus,500,5,1,2,2,5,5,5,5,1,5,2,1,2,5,0,0.0,satisfied
8465,45247,Female,Loyal Customer,34,Business travel,Eco Plus,911,5,2,2,2,5,5,5,5,4,3,4,2,2,5,59,78.0,satisfied
8466,22872,Female,Loyal Customer,7,Personal Travel,Eco,302,3,1,3,4,2,3,2,2,3,1,4,4,3,2,0,0.0,neutral or dissatisfied
8467,55211,Male,Loyal Customer,7,Personal Travel,Business,1009,1,5,1,4,2,1,2,2,4,5,5,5,4,2,2,0.0,neutral or dissatisfied
8468,5306,Male,Loyal Customer,65,Personal Travel,Eco,383,2,3,2,1,1,2,1,1,5,4,5,5,5,1,0,0.0,neutral or dissatisfied
8469,31297,Male,Loyal Customer,41,Business travel,Business,2299,2,2,2,2,5,4,5,4,4,4,4,4,4,5,0,4.0,satisfied
8470,115265,Female,Loyal Customer,47,Business travel,Business,1816,1,1,1,1,5,5,5,5,3,5,5,5,5,5,137,135.0,satisfied
8471,129198,Male,Loyal Customer,35,Business travel,Business,2442,3,2,3,3,2,3,5,2,2,2,2,3,2,3,0,0.0,satisfied
8472,75059,Female,disloyal Customer,28,Business travel,Eco Plus,1592,1,1,1,2,1,1,1,1,2,2,3,3,2,1,0,1.0,neutral or dissatisfied
8473,14879,Male,Loyal Customer,72,Business travel,Business,2025,2,2,2,2,1,2,2,5,5,5,5,1,5,5,0,0.0,satisfied
8474,12440,Male,Loyal Customer,22,Personal Travel,Eco,262,3,3,3,2,2,3,2,2,1,5,3,4,5,2,31,11.0,neutral or dissatisfied
8475,87723,Female,Loyal Customer,61,Personal Travel,Eco Plus,606,3,5,3,1,4,5,4,1,1,3,1,3,1,5,54,67.0,neutral or dissatisfied
8476,39987,Male,Loyal Customer,24,Business travel,Business,3552,2,2,2,2,2,2,2,2,1,5,4,2,4,2,0,0.0,satisfied
8477,119223,Female,Loyal Customer,30,Personal Travel,Eco,257,2,4,2,4,1,2,1,1,2,1,3,2,3,1,0,23.0,neutral or dissatisfied
8478,122200,Female,Loyal Customer,62,Business travel,Business,603,5,5,5,5,3,4,4,4,4,5,4,3,4,4,5,0.0,satisfied
8479,55579,Male,Loyal Customer,52,Business travel,Business,1091,3,3,3,3,2,4,5,4,4,4,4,3,4,5,0,0.0,satisfied
8480,5588,Male,Loyal Customer,38,Business travel,Business,3777,3,3,2,3,4,4,3,3,3,3,3,4,3,4,0,0.0,neutral or dissatisfied
8481,48933,Female,disloyal Customer,22,Business travel,Business,326,5,4,5,3,1,5,1,1,3,4,1,1,3,1,0,0.0,satisfied
8482,110860,Female,Loyal Customer,55,Business travel,Business,2250,2,5,2,2,4,5,4,5,5,5,5,3,5,3,0,0.0,satisfied
8483,81467,Female,Loyal Customer,67,Business travel,Business,2891,4,4,4,4,2,4,4,4,4,4,4,3,4,4,1,5.0,satisfied
8484,127059,Male,Loyal Customer,31,Business travel,Business,2162,1,4,2,4,1,1,1,1,1,3,4,1,4,1,27,17.0,neutral or dissatisfied
8485,55409,Female,Loyal Customer,63,Personal Travel,Eco,1558,3,4,3,2,4,5,4,1,1,3,1,5,1,3,0,0.0,neutral or dissatisfied
8486,125017,Male,Loyal Customer,44,Personal Travel,Eco,184,3,4,3,1,5,3,5,5,5,3,4,3,5,5,0,0.0,neutral or dissatisfied
8487,62684,Male,Loyal Customer,50,Business travel,Eco Plus,1846,3,3,4,3,3,3,3,3,1,2,4,2,4,3,0,17.0,neutral or dissatisfied
8488,43698,Male,disloyal Customer,22,Business travel,Eco,489,2,3,2,3,4,2,2,4,2,5,3,3,3,4,0,6.0,neutral or dissatisfied
8489,88241,Female,Loyal Customer,47,Business travel,Business,406,1,1,1,1,3,5,5,5,5,5,5,3,5,4,0,0.0,satisfied
8490,17402,Male,Loyal Customer,63,Business travel,Eco,351,3,3,3,3,3,3,3,3,4,5,2,5,1,3,15,9.0,satisfied
8491,15612,Male,Loyal Customer,31,Personal Travel,Eco,229,2,4,2,1,1,2,1,1,5,3,5,3,5,1,24,16.0,neutral or dissatisfied
8492,85240,Male,Loyal Customer,33,Business travel,Business,2133,1,1,1,1,1,1,1,1,1,2,4,4,4,1,20,1.0,neutral or dissatisfied
8493,36936,Male,Loyal Customer,49,Personal Travel,Eco,867,2,4,2,3,3,2,3,3,5,4,5,5,5,3,0,0.0,neutral or dissatisfied
8494,113328,Female,Loyal Customer,54,Business travel,Business,3063,3,3,2,3,4,4,4,5,5,5,5,4,5,5,0,0.0,satisfied
8495,2014,Female,Loyal Customer,51,Business travel,Business,3754,5,5,5,5,5,4,4,4,4,4,4,4,4,4,12,9.0,satisfied
8496,55551,Female,Loyal Customer,16,Personal Travel,Eco,550,2,2,2,3,1,2,4,1,2,4,3,1,4,1,17,18.0,neutral or dissatisfied
8497,16226,Female,disloyal Customer,22,Business travel,Eco,266,4,5,4,1,4,1,2,3,4,4,4,2,4,2,184,179.0,satisfied
8498,88508,Female,disloyal Customer,26,Business travel,Eco,404,1,0,1,2,1,1,1,1,3,2,1,5,2,1,0,0.0,neutral or dissatisfied
8499,123666,Female,Loyal Customer,68,Business travel,Eco,214,1,4,4,4,1,4,3,1,1,1,1,2,1,3,0,0.0,neutral or dissatisfied
8500,66128,Male,Loyal Customer,36,Personal Travel,Eco,583,1,5,1,3,1,1,1,1,5,4,5,3,5,1,0,12.0,neutral or dissatisfied
8501,84319,Male,Loyal Customer,19,Business travel,Business,2482,3,5,5,5,3,3,3,3,3,1,2,4,3,3,70,61.0,neutral or dissatisfied
8502,127770,Female,Loyal Customer,45,Business travel,Business,2831,5,5,5,5,3,4,4,5,5,5,5,3,5,5,0,0.0,satisfied
8503,84279,Female,Loyal Customer,70,Personal Travel,Eco,334,1,2,1,4,2,3,4,5,5,1,5,2,5,2,0,0.0,neutral or dissatisfied
8504,65222,Male,Loyal Customer,56,Business travel,Business,247,0,0,0,1,4,5,5,4,4,4,4,4,4,4,9,1.0,satisfied
8505,44178,Male,Loyal Customer,58,Business travel,Business,231,3,3,3,3,1,5,4,4,4,4,4,2,4,1,0,0.0,satisfied
8506,118160,Male,Loyal Customer,51,Business travel,Business,1444,4,4,4,4,2,5,5,4,4,4,4,5,4,3,44,24.0,satisfied
8507,39038,Female,Loyal Customer,36,Personal Travel,Eco,113,1,3,0,1,2,0,2,2,5,2,3,1,2,2,0,0.0,neutral or dissatisfied
8508,80794,Female,Loyal Customer,52,Business travel,Business,2793,3,3,3,3,3,3,3,5,2,5,5,3,3,3,200,217.0,satisfied
8509,12269,Female,Loyal Customer,47,Business travel,Business,3003,1,1,1,1,1,4,3,4,4,5,4,2,4,5,0,17.0,satisfied
8510,92660,Male,disloyal Customer,39,Business travel,Business,453,1,1,1,1,4,1,2,4,4,3,4,3,5,4,0,0.0,neutral or dissatisfied
8511,30424,Male,Loyal Customer,37,Business travel,Business,1872,3,1,1,1,3,3,3,3,3,3,3,3,3,3,0,0.0,neutral or dissatisfied
8512,1104,Male,Loyal Customer,16,Personal Travel,Eco,354,2,1,4,4,5,4,5,5,2,4,3,3,4,5,0,12.0,neutral or dissatisfied
8513,49340,Female,disloyal Customer,27,Business travel,Eco,421,4,0,4,5,2,4,2,2,1,2,5,2,5,2,0,0.0,neutral or dissatisfied
8514,31559,Female,Loyal Customer,14,Personal Travel,Eco,862,3,4,2,2,3,2,3,3,5,5,4,1,4,3,0,8.0,neutral or dissatisfied
8515,5756,Female,Loyal Customer,30,Business travel,Business,642,3,2,3,2,3,3,3,3,1,4,3,3,3,3,0,0.0,neutral or dissatisfied
8516,105991,Female,Loyal Customer,41,Personal Travel,Eco,912,1,4,1,4,4,1,4,4,2,5,5,1,2,4,11,9.0,neutral or dissatisfied
8517,8372,Female,Loyal Customer,49,Business travel,Business,674,1,1,1,1,4,5,5,4,4,4,4,3,4,3,0,0.0,satisfied
8518,60117,Female,disloyal Customer,36,Business travel,Eco,1120,2,2,2,4,5,2,2,5,2,5,3,3,4,5,70,67.0,neutral or dissatisfied
8519,116241,Male,Loyal Customer,13,Personal Travel,Eco,342,4,3,4,3,2,4,2,2,3,3,3,2,2,2,0,0.0,satisfied
8520,58738,Male,Loyal Customer,41,Business travel,Business,3888,4,4,4,4,2,5,4,5,5,5,5,4,5,5,0,0.0,satisfied
8521,51953,Female,Loyal Customer,56,Business travel,Eco,347,5,1,1,1,2,5,1,5,5,5,5,4,5,4,0,0.0,satisfied
8522,121274,Male,Loyal Customer,56,Business travel,Business,2075,1,1,1,1,4,5,5,4,4,4,4,3,4,3,16,19.0,satisfied
8523,25792,Male,Loyal Customer,19,Business travel,Business,1694,1,1,1,1,3,3,3,3,5,3,5,1,4,3,2,5.0,satisfied
8524,9937,Male,disloyal Customer,17,Business travel,Eco,357,1,4,1,3,1,1,1,4,4,3,3,1,4,1,163,179.0,neutral or dissatisfied
8525,70944,Male,Loyal Customer,23,Personal Travel,Eco,612,2,5,2,3,1,2,1,1,5,2,5,3,5,1,10,5.0,neutral or dissatisfied
8526,2386,Male,disloyal Customer,22,Business travel,Eco,641,4,0,4,2,3,4,3,3,3,5,4,4,4,3,42,41.0,satisfied
8527,42121,Male,Loyal Customer,7,Personal Travel,Eco,964,1,4,1,4,2,1,2,2,5,4,4,5,5,2,0,1.0,neutral or dissatisfied
8528,507,Female,Loyal Customer,36,Business travel,Business,1709,2,2,2,2,5,4,4,5,5,5,5,5,5,3,0,0.0,satisfied
8529,2217,Male,Loyal Customer,30,Business travel,Business,642,2,2,2,2,5,5,5,5,3,3,4,5,4,5,34,37.0,satisfied
8530,86621,Female,Loyal Customer,29,Business travel,Business,1663,1,1,1,1,3,3,3,3,3,4,4,4,4,3,0,0.0,satisfied
8531,47381,Female,disloyal Customer,39,Business travel,Business,532,3,3,3,3,2,3,2,2,1,5,4,2,3,2,0,0.0,neutral or dissatisfied
8532,5531,Female,Loyal Customer,35,Business travel,Eco,431,3,1,1,1,3,4,3,3,2,3,3,4,3,3,0,0.0,neutral or dissatisfied
8533,667,Female,Loyal Customer,54,Business travel,Business,229,1,1,1,1,4,5,5,5,5,5,5,4,5,4,0,0.0,satisfied
8534,28448,Female,Loyal Customer,36,Business travel,Business,2537,3,1,3,3,5,5,5,2,2,5,1,5,3,5,0,0.0,satisfied
8535,97460,Male,Loyal Customer,59,Business travel,Business,822,2,2,2,2,4,4,4,4,4,4,4,5,4,5,0,0.0,satisfied
8536,77694,Female,disloyal Customer,22,Business travel,Business,731,5,0,5,2,2,5,2,2,5,3,5,5,5,2,0,0.0,satisfied
8537,7551,Female,Loyal Customer,33,Business travel,Business,3372,2,3,3,3,5,4,4,2,2,2,2,4,2,2,88,75.0,neutral or dissatisfied
8538,87071,Female,Loyal Customer,27,Business travel,Business,3162,5,5,5,5,5,5,5,5,3,2,4,3,4,5,0,0.0,satisfied
8539,15001,Female,Loyal Customer,21,Personal Travel,Eco,1154,3,4,3,3,3,3,2,3,5,4,4,3,4,3,0,0.0,neutral or dissatisfied
8540,89441,Female,Loyal Customer,18,Personal Travel,Eco,134,3,2,3,4,2,3,2,2,1,1,3,3,4,2,3,11.0,neutral or dissatisfied
8541,109015,Female,Loyal Customer,42,Business travel,Business,1516,5,5,5,5,5,5,5,4,4,5,4,3,4,5,0,0.0,satisfied
8542,94535,Female,Loyal Customer,55,Business travel,Business,189,3,3,3,3,4,4,4,4,4,4,5,3,4,4,0,0.0,satisfied
8543,45737,Male,Loyal Customer,24,Business travel,Eco Plus,1463,5,5,5,5,5,5,4,5,1,2,1,5,2,5,0,0.0,satisfied
8544,94888,Female,Loyal Customer,56,Business travel,Business,248,2,3,3,3,2,3,3,2,2,2,2,2,2,2,2,0.0,neutral or dissatisfied
8545,14783,Male,Loyal Customer,9,Personal Travel,Eco,694,3,4,2,1,5,2,4,5,4,2,5,4,4,5,0,0.0,neutral or dissatisfied
8546,126955,Female,Loyal Customer,54,Business travel,Business,1845,5,5,4,5,5,5,4,5,5,5,5,3,5,3,0,0.0,satisfied
8547,102994,Male,Loyal Customer,50,Business travel,Business,460,1,1,3,1,3,4,4,4,4,4,4,5,4,3,0,0.0,satisfied
8548,79004,Female,Loyal Customer,56,Business travel,Business,226,5,5,2,5,5,4,5,4,4,4,4,3,4,4,0,0.0,satisfied
8549,76510,Male,Loyal Customer,58,Business travel,Business,534,5,5,5,5,3,4,4,5,5,5,5,4,5,3,0,0.0,satisfied
8550,100968,Female,Loyal Customer,13,Personal Travel,Eco,1204,3,2,3,3,3,3,3,3,4,1,3,3,3,3,0,0.0,neutral or dissatisfied
8551,17077,Male,Loyal Customer,60,Personal Travel,Business,416,3,5,3,1,2,2,5,5,5,3,5,2,5,5,106,98.0,neutral or dissatisfied
8552,15179,Male,Loyal Customer,41,Personal Travel,Eco,416,3,4,3,3,3,3,3,3,2,4,3,5,2,3,0,0.0,neutral or dissatisfied
8553,75398,Female,disloyal Customer,29,Business travel,Business,2342,0,1,1,1,5,1,4,5,5,5,3,3,4,5,28,13.0,satisfied
8554,129435,Male,Loyal Customer,43,Business travel,Business,3644,3,3,2,3,5,5,5,4,2,5,5,5,5,5,226,220.0,satisfied
8555,106742,Female,disloyal Customer,25,Business travel,Eco,945,2,2,2,4,4,2,4,4,3,4,4,2,4,4,25,26.0,neutral or dissatisfied
8556,1737,Male,Loyal Customer,56,Personal Travel,Eco,364,4,2,2,2,1,2,1,1,2,4,2,2,2,1,0,0.0,satisfied
8557,26891,Female,Loyal Customer,28,Personal Travel,Eco,689,3,4,2,2,1,2,1,1,5,5,4,3,4,1,0,5.0,neutral or dissatisfied
8558,109064,Male,Loyal Customer,41,Business travel,Eco,781,4,4,2,2,4,4,4,4,3,1,2,3,3,4,10,0.0,neutral or dissatisfied
8559,66234,Female,Loyal Customer,42,Business travel,Eco,460,5,4,4,4,1,3,3,5,5,5,5,5,5,4,1,1.0,satisfied
8560,79763,Female,Loyal Customer,27,Business travel,Business,1915,1,1,1,1,5,5,5,5,4,5,4,5,4,5,2,0.0,satisfied
8561,89261,Female,disloyal Customer,30,Business travel,Eco,453,3,4,3,4,3,3,3,3,4,2,4,3,4,3,0,0.0,neutral or dissatisfied
8562,94173,Female,Loyal Customer,28,Business travel,Business,562,4,2,2,2,4,4,4,4,2,1,3,1,3,4,0,0.0,neutral or dissatisfied
8563,2599,Female,Loyal Customer,19,Personal Travel,Eco,227,1,5,1,1,2,1,4,2,1,1,4,4,1,2,1,1.0,neutral or dissatisfied
8564,85609,Female,Loyal Customer,64,Personal Travel,Eco,192,3,5,3,4,5,5,4,1,1,3,1,4,1,5,0,0.0,neutral or dissatisfied
8565,3095,Male,Loyal Customer,51,Personal Travel,Eco,678,2,4,2,1,4,2,1,4,3,5,5,3,4,4,19,22.0,neutral or dissatisfied
8566,47367,Female,disloyal Customer,21,Business travel,Eco,574,3,5,3,3,2,3,2,2,3,1,5,1,1,2,0,0.0,neutral or dissatisfied
8567,23317,Male,disloyal Customer,17,Business travel,Eco,979,1,1,1,3,5,1,5,5,1,3,4,3,3,5,57,52.0,neutral or dissatisfied
8568,111391,Male,Loyal Customer,33,Personal Travel,Eco,1173,3,5,4,1,2,4,2,2,4,4,3,5,4,2,0,2.0,neutral or dissatisfied
8569,37192,Female,Loyal Customer,29,Business travel,Eco Plus,1189,4,3,3,3,4,4,4,4,3,1,5,1,1,4,0,7.0,satisfied
8570,59742,Male,Loyal Customer,43,Business travel,Business,2398,2,2,5,2,3,4,4,5,5,5,5,5,5,3,15,9.0,satisfied
8571,61764,Male,Loyal Customer,11,Personal Travel,Eco,1303,2,3,2,3,4,2,4,4,1,5,2,3,4,4,3,0.0,neutral or dissatisfied
8572,39359,Male,Loyal Customer,36,Business travel,Eco,896,4,2,2,2,4,4,4,4,2,4,3,2,1,4,4,0.0,satisfied
8573,38614,Female,Loyal Customer,30,Personal Travel,Eco,231,2,1,2,3,5,2,1,5,3,4,4,4,3,5,6,0.0,neutral or dissatisfied
8574,74390,Female,Loyal Customer,56,Business travel,Business,3683,3,3,3,3,5,5,5,4,4,4,4,3,4,3,84,72.0,satisfied
8575,852,Male,Loyal Customer,49,Business travel,Business,134,2,3,1,3,3,2,2,1,1,1,2,4,1,3,0,0.0,neutral or dissatisfied
8576,87533,Female,Loyal Customer,47,Business travel,Eco Plus,373,3,3,3,3,2,3,3,3,3,3,3,3,3,3,0,0.0,neutral or dissatisfied
8577,64033,Male,Loyal Customer,53,Business travel,Business,3222,1,1,1,1,2,5,4,5,5,4,5,5,5,3,0,0.0,satisfied
8578,32133,Male,Loyal Customer,26,Business travel,Business,2314,3,3,3,3,5,5,3,5,1,1,1,4,1,5,0,0.0,satisfied
8579,128673,Female,Loyal Customer,27,Business travel,Business,2419,1,1,1,1,4,4,4,4,3,5,5,4,4,4,0,0.0,satisfied
8580,123157,Male,Loyal Customer,42,Business travel,Business,1753,4,5,5,5,4,3,3,4,4,4,4,1,4,3,0,0.0,neutral or dissatisfied
8581,88619,Male,Loyal Customer,42,Personal Travel,Eco,545,3,5,2,1,2,2,2,2,2,4,3,2,5,2,21,16.0,neutral or dissatisfied
8582,52644,Female,Loyal Customer,27,Personal Travel,Eco,119,4,4,4,3,5,4,5,5,5,1,4,1,2,5,0,0.0,neutral or dissatisfied
8583,70464,Female,Loyal Customer,53,Business travel,Business,867,1,1,1,1,4,5,5,2,2,2,2,3,2,5,0,19.0,satisfied
8584,66640,Male,disloyal Customer,22,Business travel,Eco,802,1,1,1,4,1,1,1,1,4,2,4,4,5,1,42,40.0,neutral or dissatisfied
8585,97125,Male,Loyal Customer,25,Business travel,Business,2744,3,3,3,3,5,4,5,5,5,5,5,4,5,5,5,0.0,satisfied
8586,3696,Female,Loyal Customer,60,Business travel,Business,2100,2,5,5,5,5,3,2,2,2,2,2,1,2,1,0,0.0,neutral or dissatisfied
8587,49299,Female,Loyal Customer,48,Business travel,Business,421,5,5,5,5,1,1,5,1,1,2,1,5,1,4,21,14.0,satisfied
8588,90013,Female,Loyal Customer,52,Business travel,Business,1678,2,2,2,2,3,5,4,2,2,2,2,4,2,5,0,0.0,satisfied
8589,5011,Male,Loyal Customer,9,Personal Travel,Eco,502,2,5,3,1,3,2,2,1,4,3,5,2,3,2,158,160.0,neutral or dissatisfied
8590,96591,Male,disloyal Customer,12,Business travel,Eco,861,2,1,1,4,4,1,4,4,4,3,3,3,4,4,13,14.0,neutral or dissatisfied
8591,5631,Female,Loyal Customer,55,Business travel,Business,2040,3,3,2,3,4,4,5,5,5,5,5,3,5,3,0,0.0,satisfied
8592,15318,Male,Loyal Customer,57,Business travel,Business,589,2,1,1,1,1,3,4,2,2,2,2,3,2,3,0,3.0,neutral or dissatisfied
8593,107368,Male,Loyal Customer,46,Business travel,Business,3913,4,4,4,4,4,5,4,4,4,4,4,3,4,4,0,0.0,satisfied
8594,70302,Female,Loyal Customer,39,Business travel,Business,334,4,4,4,4,3,4,4,4,4,4,4,4,4,5,1,0.0,satisfied
8595,77133,Female,Loyal Customer,30,Personal Travel,Business,2105,3,0,3,4,5,3,1,5,3,2,5,4,5,5,117,85.0,neutral or dissatisfied
8596,51704,Male,Loyal Customer,49,Business travel,Business,3653,3,2,2,2,5,4,3,3,3,2,3,1,3,3,0,7.0,neutral or dissatisfied
8597,117452,Female,Loyal Customer,46,Business travel,Business,3028,1,1,1,1,1,4,4,1,1,2,1,3,1,4,26,60.0,neutral or dissatisfied
8598,104630,Female,Loyal Customer,51,Business travel,Eco,861,2,1,1,1,5,2,3,2,2,2,2,2,2,4,0,0.0,satisfied
8599,84983,Female,Loyal Customer,15,Business travel,Business,1590,5,5,5,5,4,4,4,4,5,2,4,4,4,4,0,0.0,satisfied
8600,115709,Female,Loyal Customer,59,Business travel,Eco,337,3,5,5,5,2,4,4,3,3,3,3,1,3,4,9,25.0,neutral or dissatisfied
8601,119041,Female,disloyal Customer,38,Business travel,Business,2279,2,1,1,3,3,1,3,3,5,3,4,3,4,3,0,0.0,neutral or dissatisfied
8602,72260,Female,Loyal Customer,14,Business travel,Business,2045,3,2,2,2,3,3,3,3,4,5,4,2,4,3,0,46.0,neutral or dissatisfied
8603,62921,Male,Loyal Customer,53,Business travel,Business,2456,5,5,5,5,2,5,5,2,2,2,2,5,2,3,0,0.0,satisfied
8604,32673,Female,Loyal Customer,37,Business travel,Eco,101,3,1,1,1,3,3,3,3,3,2,3,1,4,3,0,0.0,neutral or dissatisfied
8605,11872,Male,disloyal Customer,20,Personal Travel,Eco,1042,2,4,2,1,2,2,2,2,5,3,5,5,5,2,5,8.0,neutral or dissatisfied
8606,121399,Male,Loyal Customer,60,Business travel,Business,2991,1,1,1,1,5,5,5,4,4,4,4,5,4,4,21,18.0,satisfied
8607,62509,Female,Loyal Customer,35,Business travel,Business,1781,5,5,5,5,3,4,5,4,4,4,4,5,4,5,0,0.0,satisfied
8608,115499,Female,Loyal Customer,15,Business travel,Business,1754,3,5,5,5,3,3,3,3,2,4,3,2,2,3,104,86.0,neutral or dissatisfied
8609,68324,Female,Loyal Customer,43,Business travel,Eco,2165,3,2,2,2,3,2,3,3,3,3,3,4,3,3,0,0.0,neutral or dissatisfied
8610,8011,Female,disloyal Customer,26,Business travel,Eco,402,2,1,2,4,2,2,2,2,3,5,3,2,4,2,0,0.0,neutral or dissatisfied
8611,112973,Female,Loyal Customer,24,Business travel,Eco Plus,1476,2,5,3,5,2,2,1,2,1,4,1,3,2,2,83,63.0,neutral or dissatisfied
8612,105744,Male,disloyal Customer,32,Business travel,Business,787,3,3,3,2,5,3,5,5,4,4,5,4,5,5,0,3.0,neutral or dissatisfied
8613,30373,Female,Loyal Customer,30,Business travel,Business,862,4,3,3,3,4,4,4,4,3,5,4,2,4,4,2,6.0,neutral or dissatisfied
8614,106781,Female,Loyal Customer,11,Personal Travel,Eco Plus,945,2,4,2,2,2,2,2,2,4,2,3,1,5,2,0,0.0,neutral or dissatisfied
8615,120036,Female,disloyal Customer,45,Business travel,Business,168,2,2,2,5,3,2,3,3,5,4,5,3,4,3,0,0.0,satisfied
8616,58272,Female,Loyal Customer,46,Business travel,Business,3332,5,5,5,5,5,4,5,4,4,4,4,3,4,4,15,21.0,satisfied
8617,2396,Female,Loyal Customer,54,Business travel,Business,1708,5,5,3,5,4,4,5,3,3,3,3,4,3,4,17,21.0,satisfied
8618,1231,Male,Loyal Customer,41,Personal Travel,Eco,102,3,4,3,4,2,3,3,2,1,5,3,2,4,2,0,0.0,neutral or dissatisfied
8619,77400,Female,Loyal Customer,14,Personal Travel,Eco,590,1,4,0,5,5,0,5,5,5,3,4,5,4,5,22,16.0,neutral or dissatisfied
8620,51856,Female,disloyal Customer,15,Business travel,Eco,438,1,1,1,4,3,1,2,3,1,2,4,4,3,3,2,6.0,neutral or dissatisfied
8621,63078,Female,Loyal Customer,49,Personal Travel,Eco,846,4,4,5,1,3,4,4,5,5,5,5,5,5,5,9,1.0,satisfied
8622,109982,Male,Loyal Customer,46,Business travel,Business,1204,2,3,2,2,2,4,5,5,5,5,5,3,5,3,0,0.0,satisfied
8623,101629,Female,Loyal Customer,56,Personal Travel,Eco,1139,3,5,3,3,2,4,4,3,3,3,5,4,3,4,0,0.0,neutral or dissatisfied
8624,120522,Female,disloyal Customer,37,Business travel,Business,96,4,4,4,4,4,4,4,4,4,3,4,3,4,4,123,124.0,satisfied
8625,62471,Male,disloyal Customer,34,Business travel,Business,1723,2,2,2,1,2,2,2,2,4,3,4,4,4,2,19,1.0,neutral or dissatisfied
8626,89933,Female,disloyal Customer,63,Business travel,Eco,906,1,2,2,3,2,2,2,2,1,2,4,1,3,2,9,0.0,neutral or dissatisfied
8627,76883,Female,disloyal Customer,25,Business travel,Business,630,0,4,0,3,2,0,5,2,3,5,4,5,5,2,0,25.0,satisfied
8628,14161,Male,disloyal Customer,27,Business travel,Business,620,3,3,3,4,3,3,3,3,1,1,4,2,4,3,0,0.0,neutral or dissatisfied
8629,123429,Female,Loyal Customer,26,Business travel,Business,2125,4,5,4,5,4,4,4,4,2,4,2,1,3,4,0,0.0,neutral or dissatisfied
8630,48116,Female,Loyal Customer,30,Business travel,Business,3800,3,3,5,3,5,5,5,5,5,4,2,3,3,5,0,0.0,satisfied
8631,33030,Male,Loyal Customer,62,Personal Travel,Eco,101,0,3,0,2,3,0,3,3,1,4,4,2,1,3,0,2.0,satisfied
